"ph_order","view_order","dataset_scope","unit_id","seed","panel_id","representation_id","view_id","selected_cells","pca_components","point_metric","outcome_label_state","biological_outcomes_computed","homology_dimension"
467,234,"internal124","SRA779509_SRS3805257",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
468,234,"internal124","SRA779509_SRS3805257",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
469,235,"internal124","SRA779509_SRS3805258",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
470,235,"internal124","SRA779509_SRS3805258",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
471,236,"internal124","SRA779509_SRS3805259",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
472,236,"internal124","SRA779509_SRS3805259",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
473,237,"internal124","SRA779509_SRS3805260",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
474,237,"internal124","SRA779509_SRS3805260",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
475,238,"internal124","SRA779509_SRS3805261",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
476,238,"internal124","SRA779509_SRS3805261",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
477,239,"internal124","SRA779509_SRS3805262",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
478,239,"internal124","SRA779509_SRS3805262",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
479,240,"internal124","SRA779509_SRS3805263",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
480,240,"internal124","SRA779509_SRS3805263",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
481,241,"internal124","SRA779509_SRS3805264",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
482,241,"internal124","SRA779509_SRS3805264",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
483,242,"internal124","SRA779509_SRS3805265",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
484,242,"internal124","SRA779509_SRS3805265",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
485,243,"internal124","SRA779509_SRS3805266",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
486,243,"internal124","SRA779509_SRS3805266",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
487,244,"internal124","SRA779509_SRS3805267",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
488,244,"internal124","SRA779509_SRS3805267",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
489,245,"internal124","SRA779509_SRS3805268",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
490,245,"internal124","SRA779509_SRS3805268",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
491,246,"internal124","SRA779509_SRS3805269",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
492,246,"internal124","SRA779509_SRS3805269",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
493,247,"internal124","SRA784242_SRS3822680",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
494,247,"internal124","SRA784242_SRS3822680",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
495,248,"internal124","SRA784242_SRS3822682",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
496,248,"internal124","SRA784242_SRS3822682",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
497,249,"internal124","SRA784242_SRS3822683",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
498,249,"internal124","SRA784242_SRS3822683",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
499,250,"internal124","SRA784242_SRS3822686",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
500,250,"internal124","SRA784242_SRS3822686",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
501,251,"internal124","SRA826293_SRS4181123",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
502,251,"internal124","SRA826293_SRS4181123",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
503,252,"internal124","SRA826293_SRS4181124",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
504,252,"internal124","SRA826293_SRS4181124",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
505,253,"internal124","SRA826293_SRS4181125",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
506,253,"internal124","SRA826293_SRS4181125",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
507,254,"internal124","SRA826293_SRS4181126",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
508,254,"internal124","SRA826293_SRS4181126",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
509,255,"internal124","SRA826293_SRS4181127",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
510,255,"internal124","SRA826293_SRS4181127",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
511,256,"internal124","SRA826293_SRS4181128",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
512,256,"internal124","SRA826293_SRS4181128",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
513,257,"internal124","SRA826293_SRS4181129",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
514,257,"internal124","SRA826293_SRS4181129",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
515,258,"internal124","SRA826293_SRS4181130",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
516,258,"internal124","SRA826293_SRS4181130",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
517,259,"internal124","SRA850958_SRS4386101",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
518,259,"internal124","SRA850958_SRS4386101",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
519,260,"internal124","SRA850958_SRS4386109",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
520,260,"internal124","SRA850958_SRS4386109",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
521,261,"internal124","SRA850958_SRS4386110",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
522,261,"internal124","SRA850958_SRS4386110",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
523,262,"internal124","SRA850958_SRS4386111",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
524,262,"internal124","SRA850958_SRS4386111",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
525,263,"internal124","SRA850958_SRS4386112",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
526,263,"internal124","SRA850958_SRS4386112",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
527,264,"internal124","SRA850958_SRS4386113",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
528,264,"internal124","SRA850958_SRS4386113",20260806,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
529,265,"internal124","SRA550660_SRS2089635",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
530,265,"internal124","SRA550660_SRS2089635",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
531,266,"internal124","SRA550660_SRS2089636",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
532,266,"internal124","SRA550660_SRS2089636",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
533,267,"internal124","SRA550660_SRS2089637",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
534,267,"internal124","SRA550660_SRS2089637",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
535,268,"internal124","SRA550660_SRS2089638",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
536,268,"internal124","SRA550660_SRS2089638",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
537,269,"internal124","SRA550660_SRS2089639",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
538,269,"internal124","SRA550660_SRS2089639",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
539,270,"internal124","SRA621638_SRS2610283",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
540,270,"internal124","SRA621638_SRS2610283",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
541,271,"internal124","SRA621638_SRS2610285",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
542,271,"internal124","SRA621638_SRS2610285",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
543,272,"internal124","SRA628554_SRS2664364",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
544,272,"internal124","SRA628554_SRS2664364",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
545,273,"internal124","SRA628554_SRS2664365",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
546,273,"internal124","SRA628554_SRS2664365",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
547,274,"internal124","SRA645804_SRS2823404",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
548,274,"internal124","SRA645804_SRS2823404",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
549,275,"internal124","SRA645804_SRS2823405",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
550,275,"internal124","SRA645804_SRS2823405",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
551,276,"internal124","SRA645804_SRS2823406",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
552,276,"internal124","SRA645804_SRS2823406",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
553,277,"internal124","SRA645804_SRS2823407",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
554,277,"internal124","SRA645804_SRS2823407",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
555,278,"internal124","SRA645804_SRS2823408",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
556,278,"internal124","SRA645804_SRS2823408",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
557,279,"internal124","SRA645804_SRS2823409",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
558,279,"internal124","SRA645804_SRS2823409",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
559,280,"internal124","SRA645804_SRS2823410",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
560,280,"internal124","SRA645804_SRS2823410",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
561,281,"internal124","SRA645804_SRS2823411",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
562,281,"internal124","SRA645804_SRS2823411",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
563,282,"internal124","SRA645804_SRS2823412",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
564,282,"internal124","SRA645804_SRS2823412",20260807,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
